2018-02-22T02:38:09Z,143,2.8
2018-02-22T02:38:11Z,143,2.7
2018-02-22T02:38:13Z,144,2.5
2018-02-22T02:38:15Z,144,2.6
2018-02-22T02:38:17Z,144,2.8
2018-02-22T02:38:19Z,145,2.8
2018-02-22T02:38:21Z,145,2.8
2018-02-22T02:38:23Z,146,2.8
2018-02-22T02:38:25Z,146,2.8
2018-02-22T02:38:27Z,146,2.8
2018-02-22T02:38:29Z,146,2.8
2018-02-22T02:38:31Z,146,2.7
2018-02-22T02:38:33Z,147,2.7
2018-02-22T02:38:34Z,148,2.8
2018-02-22T02:38:36Z,148,2.9
2018-02-22T02:38:38Z,148,2.8
2018-02-22T02:38:40Z,148,2.8
2018-02-22T02:38:42Z,149,2.8
2018-02-22T02:38:44Z,148,2.8
2018-02-22T02:38:46Z,149,2.8
2018-02-22T02:38:48Z,149,2.7
2018-02-22T02:38:50Z,150,2.6
2018-02-22T02:38:52Z,150,2.6
2018-02-22T02:38:54Z,150,2.8
2018-02-22T02:38:56Z,150,2.8
2018-02-22T02:38:58Z,150,2.8
2018-02-22T02:39:00Z,151,2.6
2018-02-22T02:39:02Z,151,2.6
2018-02-22T02:39:04Z,150,2.6
2018-02-22T02:39:06Z,150,2.7
2018-02-22T02:39:08Z,151,2.8
2018-02-22T02:39:09Z,151,2.9
2018-02-22T02:39:11Z,151,3
2018-02-22T02:39:12Z,151,3
2018-02-22T02:39:14Z,152,2.9
2018-02-22T02:39:16Z,152,3
2018-02-22T02:39:17Z,152,3.1
2018-02-22T02:39:18Z,152,3.1
2018-02-22T02:39:19Z,152,3.3
2018-02-22T02:39:20Z,152,3.3
2018-02-22T02:39:21Z,152,3.3
2018-02-22T02:39:22Z,152,3.2
2018-02-22T02:39:24Z,153,2.9
2018-02-22T02:39:27Z,153,1.7
2018-02-22T02:39:29Z,153,1.6
2018-02-22T02:39:30Z,152,2
2018-02-22T02:39:31Z,152,2.3
2018-02-22T02:39:32Z,153,3.3
2018-02-22T02:39:33Z,153,3.4
2018-02-22T02:39:34Z,153,3.7
2018-02-22T02:39:35Z,154,3.6
2018-02-22T02:39:36Z,154,3.5
2018-02-22T02:39:38Z,154,2.9
2018-02-22T02:39:39Z,153,2.9
2018-02-22T02:39:40Z,152,2.9
2018-02-22T02:39:42Z,150,2.8
2018-02-22T02:39:44Z,150,2.8
2018-02-22T02:39:46Z,150,2.7
2018-02-22T02:39:48Z,150,2.7
2018-02-22T02:39:50Z,152,2.8
2018-02-22T02:39:51Z,152,2.9
2018-02-22T02:39:53Z,153,3
2018-02-22T02:39:55Z,154,2.9
2018-02-22T02:39:57Z,154,2.9
2018-02-22T02:39:59Z,155,2.8
2018-02-22T02:40:01Z,156,2.8
2018-02-22T02:40:03Z,155,2.8
